ACC_Y,HEIGHT
-826,95.34819016
-875,95.07452483
-924,96.04659272
-924,95.07452483
-924,94.86412187
-972,95.62666483
-826,95.30892957
-875,95.30892957
-826,95.30892957
-924,95.30892957
-875,95.30892957
-875,96.32572775
-924,95.62666483
-924,95.83674162
-875,95.83674162
-875,95.07452483
-875,94.37589128
-875,95.83674162
-924,95.62666483
-875,94.86412187
-924,95.62666483
-924,96.32572775
-875,95.62666483
-875,95.30892957
-875,95.30892957
-972,95.30892957
-875,95.62666483
-875,95.30892957
-826,94.86412187
-924,94.86412187
-826,94.60995738
-924,94.60995738
-924,95.30892957
-875,95.62666483
-924,94.86412187
-875,95.62666483
-826,94.86412187
-875,95.62666483
-875,95.30892957
-924,96.77061846
-924,95.30892957
-826,95.30892957
-924,94.86412187
-826,95.62666483
-924,94.16518936
-875,95.07452483
-924,95.07452483
-875,94.86412187
-924,94.86412187
-875,94.86412187
-875,95.30892957
-924,94.86412187
-875,95.62666483
-924,94.86412187
-875,95.62666483
-875,95.62666483
-875,95.62666483
-875,94.86412187
-826,95.62666483
-875,95.62666483
-924,96.07151583
-924,96.32572775
-924,96.32572775
-875,95.62666483
-875,95.62666483
-924,95.07452483
-972,95.83674162
-875,96.53550555
-826,96.04659272
-924,95.34819016
-924,95.34819016
-924,93.88809526
-826,94.79661811
-924,95.27984304
-826,95.48938936
-924,95.69870995
-826,94.76813638
-875,95.73692911
-924,94.44716164
-924,94.44716164
-875,95.20585093
-875,95.20585093
-875,95.20585093
-875,95.20585093
-924,95.20585093
-924,95.73692911
-875,95.73692911
-826,94.9774949
-875,95.52789684
-826,94.9774949
-826,95.73692911
-972,95.52789684
-875,94.55855214
-875,94.55855214
-875,94.55855214
-972,95.25529546
-924,95.25529546
-826,96.01545
-972,95.25529546
-826,95.25529546
-875,95.25529546
-826,94.55855214
-826,94.55855214
-924,94.55855214
-924,94.55855214
-924,95.52789684
-924,94.76813638
-972,94.76813638
-875,95.52789684
-875,94.76813638
-875,94.76813638
-924,94.9774949
-826,94.9774949
-875,94.9774949
-875,94.9774949
-924,94.9774949
-826,95.20585093
-875,95.20585093
-875,94.44716164
-875,94.44716164
-875,95.20585093
-875,95.20585093
-924,94.44716164
-924,94.65625085
-875,94.44716164
-875,94.44716164
-972,94.44716164
-875,94.44716164
-972,94.44716164
-924,95.41461385
-924,94.65625085
-924,95.41461385
-875,94.44716164
-972,95.20585093
-875,94.9774949
-875,94.9774949
-875,94.9774949
-875,94.76813638
-924,94.76813638
-924,94.76813638
-924,94.76813638
-924,94.55855214
-924,95.25529546
-875,94.55855214
-826,94.55855214
-924,95.25529546
-924,95.25529546
-924,95.25529546
-924,95.00192706
-924,95.69870995
-875,95.00192706
-924,95.00192706
-924,95.00192706
-875,95.48938936
-875,94.79230742
-875,94.5190669
-875,94.5190669
-875,94.5190669
-875,95.27984304
-875,95.27984304
-875,95.07007103
-875,95.07007103
-875,95.55811456
-924,95.55811456
-924,95.55811456
-924,95.34819016
-924,95.34819016
-924,95.34819016
-875,95.34819016
-875,95.07452483
-875,95.83674162
-875,95.34819016
-826,95.07452483
-875,95.83674162
-924,95.07452483
-924,95.07452483
-875,95.83674162
-924,95.83674162
-924,94.86412187
-875,95.62666483
-875,95.62666483
-875,94.60995738
-924,96.07151583
-924,95.30892957
-924,95.30892957
-875,95.8614036
-875,95.8614036
-875,95.30892957
-924,95.09849119
-972,95.09849119
-924,95.09849119
-875,95.8614036
-875,95.30892957
-875,95.30892957
-924,94.86412187
-972,94.86412187
-875,95.07452483
-924,95.07452483
-875,95.07452483
-826,94.58636753
-924,95.55811456
-826,95.55811456
-875,94.30896869
-924,95.07007103
-875,95.76781326
-924,94.5190669
-826,95.27984304
-924,95.27984304
-924,94.03192534
-875,95.00192706
-875,95.69870995
-924,95.00192706
-972,94.55855214
-777,95.52789684
-875,94.76813638
-924,94.44716164
-826,94.65625085
-875,94.37924904
-826,95.38945576
-826,94.90349971
-875,95.38302784
-875,94.62640096
-875,94.83459803
-875,94.14138724
-875,94.14138724
-972,94.83459803
-875,94.14138724
-924,94.14138724
-875,94.14138724
-924,94.83459803
-826,95.59089853
-972,95.10556436
-875,95.3132827
-924,95.3132827
-875,94.55770243
-875,94.55770243
-924,95.3132827
-875,94.55770243
-826,94.55770243
-924,94.55770243
-924,94.55770243
-875,95.3132827
-875,94.82845641
-875,94.07326995
-875,94.3249906
-924,93.84086124
-875,94.04871827
-924,94.52657205
-924,94.04306457
-875,94.50132367
-875,94.97758571
-924,93.05323388
-875,93.46723169
-924,92.98555059
-924,93.19228432
-826,92.75447137
-875,93.96148625
-924,95.12300422
-924,94.4358045
-875,93.9545238
-924,93.41127324
-924,93.72329872
-924,93.72329872
-924,93.72329872
-826,93.92889527
-924,93.72329872
-924,93.92889527
-875,92.97445882
-875,93.24275529
-924,92.97445882
-875,94.40979935
-826,92.97445882
-875,93.92889527
-875,93.72329872
-924,94.40979935
-875,93.92889527
-924,93.72329872
-875,93.92889527
-826,92.97445882
-924,92.97445882
-826,93.72329872
-924,94.40979935
-875,93.72329872
-875,93.72329872
-924,93.72329872
-972,93.24275529
-972,93.72329872
-924,93.72329872
-875,92.97445882
-875,93.72329872
-875,93.41127324
-875,94.16015567
-875,93.72329872
-924,93.41127324
-826,93.20531478
-875,93.9545238
-826,93.20531478
-875,93.20531478
-875,93.20531478
-924,93.20531478
-777,93.20531478
-875,93.41127324
-875,92.72486171
-875,93.41127324
-924,92.72486171
-875,93.72329872
-875,93.72329872
-972,93.72329872
-826,93.72329872
-924,92.97445882
-875,92.49430876
-875,93.24275529
-826,93.24275529
-924,92.70030546
-875,93.44842539
-924,92.70030546
-924,93.44842539
-924,92.96838967
-924,92.70030546
-826,93.65386966
-826,92.96838967
-875,92.70030546
-826,93.65386966
-924,93.65386966
-875,93.44842539
-875,93.65386966
-924,92.70030546
-875,92.96838967
-924,93.44842539
-875,92.70030546
-875,92.70030546
-875,92.22066307
-924,92.96838967
-826,92.96838967
-875,93.17390751
-875,93.3791995
-826,92.89974505
-875,93.10488479
-972,92.66950311
-875,92.87460756
-972,92.87460756
-924,92.87460756
-924,92.39596377
-875,93.14162757
-826,93.14162757
-924,92.39596377
-826,92.60091596
-875,93.34625307
-826,93.34625307
-875,93.14162757
-924,92.39596377
-924,92.39596377
-875,93.14162757
-924,92.87460756
-826,93.6206646
-924,92.87460756
-875,93.41588683
-924,93.41588683
-924,93.41588683
-826,93.41588683
-972,93.41588683
-924,92.66950311
-924,93.10488479
-875,93.10488479
-826,92.89974505
-875,92.89974505
-875,92.89974505
-875,92.69437947
-972,92.69437947
-826,93.17390751
-875,93.17390751
-924,93.17390751
-875,92.96838967
-826,92.96838967
-924,93.65386966
-972,92.96838967
-875,93.65386966
-875,93.44842539
-924,92.70030546
-924,93.44842539
-826,93.44842539
-875,93.24275529
-826,93.24275529
-875,93.24275529
-826,93.24275529
-875,92.97445882
-924,93.72329872
-875,92.97445882
-875,92.97445882
-875,93.41127324
-826,93.41127324
-875,93.41127324
-924,93.20531478
-875,92.9991305
-924,93.68620201
-924,92.79272043
-924,92.79272043
-924,93.48009127
-875,93.48009127
-826,94.23002033
-924,94.23002033
-924,93.48009127
-972,93.71139495
-924,93.71139495
-875,93.71139495
-875,93.71139495
-972,93.71139495
-924,92.75447137
-875,93.50502308
-924,92.75447137
-924,94.193093
-972,92.75447137
-924,93.50502308
-875,93.50502308
-875,93.19228432
-924,93.19228432
-826,93.73647144
-875,93.73647144
-924,92.98555059
-924,93.73647144
-875,93.73647144
-875,93.46723169
-924,94.21854607
-924,92.77859108
-826,93.46723169
-826,93.46723169
-924,93.46723169
-875,93.73647144
-924,94.21854607
-875,94.21854607
-875,93.46723169
-875,94.21854607
-826,94.70105498
-875,94.01198656
-826,94.01198656
-826,94.70105498
-875,93.7425345
-875,94.49456897
-875,93.7425345
-972,93.53549619
-875,94.22515761
-875,94.22515761
-924,94.22515761
-924,94.01819278
-875,94.77094737
-875,94.77094737
-875,94.01819278
-875,94.50132367
-875,94.77094737
-875,94.77094737
-875,94.50132367
-875,94.77094737
-1021,94.01819278
-972,95.18399822
-924,93.7425345
-875,94.70105498
-777,94.01198656
-875,94.01198656
-826,93.46723169
-972,94.21854607
-875,93.46723169
-972,94.21854607
-875,94.42487977
-875,93.73647144
-875,94.42487977
-826,94.42487977
-875,94.42487977
-924,94.21854607
-924,94.21854607
-972,94.21854607
-826,93.46723169
-826,93.26034567
-924,94.70105498
-826,93.7425345
-875,94.49456897
-924,94.22515761
-924,94.22515761
-924,93.53549619
-875,93.53549619
-875,94.22515761
-924,93.7425345
-924,94.49456897
-875,94.49456897
-924,93.7425345
-826,93.7425345
-924,93.7425345
-924,93.7425345
-875,93.05323388
-875,93.7425345
-924,93.7425345
-875,93.7425345
-924,93.7425345
-875,93.7425345
-924,93.53549619
-875,93.53549619
-924,94.22515761
-875,94.22515761
-826,93.3282321
-777,94.01819278
-875,94.01819278
-826,94.50132367
-826,93.81100216
-875,93.0579944
-924,93.81100216
-875,93.81100216
-826,93.81100216
-826,93.55999143
-826,94.25029054
-924,93.55999143
-924,95.00341437
-924,93.55999143
-875,94.25029054
-924,93.55999143
-924,94.25029054
-826,94.25029054
-875,95.00341437
-875,94.04306457
-875,94.73372455
-924,94.73372455
-875,94.25029054
-826,94.50132367
-826,93.81100216
-924,93.81100216
-875,94.01819278
-875,94.77094737
-875,94.77094737
-777,94.77094737
-924,94.97758571
-875,94.22515761
-924,94.22515761
-924,94.22515761
-875,93.7425345
-875,94.22515761
-924,94.49456897
-826,94.49456897
-924,95.18399822
-875,95.18399822
-924,94.70105498
-924,94.70105498
-924,94.01198656
-875,94.21854607
-826,94.21854607
-826,94.21854607
-875,93.73647144
-826,93.94287865
-875,94.63098764
-875,94.193093
-826,93.50502308
-826,94.94378476
-826,94.94378476
-924,94.63098764
-924,94.63098764
-924,94.63098764
-924,93.94287865
-826,94.42487977
-875,94.42487977
-924,94.42487977
-875,93.73647144
-875,95.17594074
-924,94.42487977
-972,95.17594074
-826,95.17594074
-826,92.29727069
-924,94.63098764
-875,94.94378476
-924,94.39916554
-875,94.71180882
-875,94.71180882
-875,94.23002033
-875,94.23002033
-826,94.23002033
-924,94.4358045
-875,94.4358045
-875,94.64136282
-875,94.16015567
-826,94.84669528
-875,94.16015567
-875,94.84669528
-875,93.9545238
-972,93.9545238
-875,93.9545238
-924,94.4358045
-875,93.48009127
-924,94.23002033
-924,94.23002033
-924,94.23002033
-826,94.23002033
-924,94.23002033
-924,94.23002033
-924,94.23002033
-875,94.91751945
-875,94.23002033
-875,94.23002033
-924,94.71180882
-875,94.71180882
-826,93.96148625
-875,93.96148625
-875,93.96148625
-924,94.23002033
-924,94.23002033
-777,94.23002033
-875,94.71180882
-972,94.23002033
-875,94.71180882
-826,93.96148625
-875,93.48009127
-875,94.23002033
-924,94.91751945
-875,94.4358045
-826,94.64136282
-924,94.64136282
-777,93.9545238
-875,93.41127324
-875,93.72329872
-924,93.72329872
-924,93.72329872
-875,95.158779
-875,93.92889527
-972,94.88252552
-875,94.40173578
-875,94.40173578
-826,93.65386966
-924,93.85908808
-826,93.65386966
-826,93.85908808
-875,93.85908808
-826,94.1263456
-924,94.1263456
-875,94.1263456
-924,93.3791995
-826,95.01573341
-924,94.33108507
-972,93.85131089
-875,93.85131089
-875,93.85131089
-875,93.10488479
-924,93.85131089
-875,93.85131089
-875,93.85131089
-924,93.85131089
-972,94.10013574
-924,94.10013574
-826,93.6206646
-875,93.6206646
-826,92.87460756
-826,93.6206646
-875,94.30461402
-924,94.30461402
-875,94.30461402
-972,93.6206646
-924,93.6206646
-875,93.41588683
-875,93.41588683
-875,95.0508103
-875,94.10013574
-826,94.10013574
-875,93.41588683
-924,93.41588683
-924,93.41588683
-875,94.10013574
-924,94.10013574
-875,94.78444571
-826,93.85131089
-875,93.41588683
-924,93.41588683
-875,94.10013574
-875,93.10488479
-875,94.78444571
-924,93.41588683
-875,93.41588683
-875,93.41588683
-924,93.41588683
-875,93.41588683
-875,93.6206646
-875,94.57101944
-924,93.82521649
-875,93.82521649
-826,93.14162757
-924,93.14162757
-924,93.34625307
-875,93.82521649
-875,92.39596377
-875,94.30461402
-875,94.30461402
-924,93.6206646
-826,94.30461402
-875,93.41588683
-924,94.10013574
-875,93.41588683
-924,93.10488479
-826,94.10013574
-826,93.10488479
-924,93.10488479
-875,93.58426565
-972,93.58426565
-875,93.58426565
-924,94.33108507
-924,93.3791995
-875,93.3791995
-875,94.1263456
-826,93.3791995
-924,93.3791995
-924,92.89974505
-875,93.58426565
-875,93.58426565
-875,93.10488479
-875,92.42072469
-875,93.10488479
-875,93.41588683
-826,94.30461402
-924,93.6206646
-875,93.6206646
-875,93.6206646
-875,93.82521649
-875,94.30461402
-924,93.6206646
-826,93.41588683
-875,93.41588683
-924,93.6206646
-924,93.41588683
-924,94.10013574
-924,93.41588683
-924,93.85131089
-875,93.85131089
-924,94.53559866
-924,93.85131089
-924,93.10488479
-875,93.85131089
-875,93.10488479
-875,93.58426565
-972,93.58426565
-826,93.58426565
-924,93.58426565
-875,93.58426565
-924,94.33108507
-924,93.58426565
-924,94.33108507
-924,93.58426565
-972,93.58426565
-826,94.1263456
-875,93.3791995
-924,93.3791995
-924,93.3791995
-826,93.17390751
-875,93.3791995
-875,93.3791995
-924,92.69437947
-875,94.1263456
-972,94.1263456
-875,92.42650751
-924,94.1263456
-875,93.85908808
-924,93.85908808
-826,93.17390751
-875,92.96838967
-924,93.85908808
-924,92.96838967
-924,94.40173578
-875,92.96838967
-875,93.65386966
-875,93.65386966
-924,93.65386966
-972,93.44842539
-924,93.44842539
-924,93.44842539
-972,93.44842539
-972,94.13426598
-924,93.44842539
-924,93.44842539
-826,93.44842539
-875,93.24275529
-875,93.24275529
-875,93.24275529
-924,93.72329872
-826,92.97445882
-875,94.40979935
-924,94.16015567
-875,94.16015567
-875,93.41127324
-826,93.41127324
-875,93.41127324
-875,93.41127324
-924,93.41127324
-875,93.41127324
-826,93.9545238
-924,93.9545238
-826,94.16015567
-875,94.84669528
-875,95.158779
-924,93.72329872
-875,93.72329872
-875,92.97445882
-826,93.24275529
-875,92.49430876
-875,93.24275529
-924,94.61509649
-924,94.61509649
-924,94.61509649
-924,93.72329872
-826,93.24275529
-924,93.92889527
-924,93.24275529
-875,93.92889527
-875,93.24275529
-924,93.92889527
-875,93.72329872
-875,92.97445882
-875,93.72329872
-924,94.40979935
-826,93.72329872
-875,92.97445882
-826,92.97445882
-875,92.97445882
-924,93.24275529
-875,93.24275529
-924,93.92889527
-924,93.24275529
-826,93.72329872
-826,92.97445882
-875,93.41127324
-924,92.97445882
-875,92.72486171
-875,93.41127324
-875,94.16015567
-972,94.16015567
-875,93.9545238
-924,93.20531478
-972,93.41127324
-875,93.41127324
-875,93.41127324
-875,93.41127324
-924,94.16015567
-826,93.9545238
-875,93.20531478
-875,93.9545238
-826,93.20531478
-972,93.9545238
-875,93.9545238
-875,94.64136282
-924,93.9545238
-875,93.9545238
-875,93.20531478
-875,93.9545238
-875,93.9545238
-826,93.9545238
-972,93.9545238
-972,93.20531478
-924,94.64136282
-924,93.9545238
-875,93.68620201
-924,92.9991305
-924,92.9991305
-924,93.68620201
-924,93.20531478
-875,93.68620201
-924,92.9991305
-875,93.9545238
-826,93.9545238
-924,93.20531478
-826,94.16015567
-972,93.9545238
-924,93.41127324
-875,93.41127324
-924,93.41127324
-826,93.41127324
-875,92.72486171
-826,93.41127324
-924,93.41127324
-875,93.20531478
-924,93.20531478
-875,93.20531478
-875,93.41127324
-972,93.20531478
-972,93.41127324
-875,93.41127324
-924,93.41127324
-875,93.41127324
-826,93.72329872
-924,94.40979935
-875,92.97445882
-924,92.97445882
-924,92.97445882
-875,92.97445882
-924,93.24275529
-826,93.24275529
-875,92.70030546
-826,92.70030546
-924,92.70030546
-826,92.22066307
-924,93.85908808
-826,92.42650751
-875,92.69437947
-924,92.89974505
-875,93.10488479
-875,93.41588683
-924,92.87460756
-924,93.6206646
-875,93.82521649
-924,93.14162757
-875,93.34625307
-826,92.39596377
-875,93.14162757
-875,93.14162757
-924,93.14162757
-826,93.14162757
-924,92.87460756
-875,93.41588683
-777,93.41588683
-924,93.10488479
-875,92.42072469
-924,92.89974505
-924,93.3791995
-875,93.3791995
-972,92.69437947
-924,92.42650751
-826,92.96838967
-875,92.96838967
-875,92.96838967
-924,93.44842539
-875,93.44842539
-875,93.44842539
-875,93.24275529
-924,93.92889527
-924,93.24275529
-826,93.72329872
-924,93.72329872
-826,92.97445882
-826,92.97445882
-924,92.97445882
-875,93.41127324
-875,92.72486171
-826,92.72486171
-972,93.41127324
-826,93.41127324
-826,92.72486171
-875,93.72329872
-875,93.24275529
-924,92.97445882
-875,93.24275529
-875,93.44842539
-972,93.24275529
-875,94.13426598
-924,93.24275529
-826,93.24275529
-924,92.97445882
-826,92.97445882
-875,93.72329872
-924,92.97445882
-924,92.72486171
-924,92.72486171
-875,93.20531478
-875,93.20531478
-972,93.20531478
-875,92.5186039
-875,93.20531478
-924,93.20531478
-972,93.41127324
-875,93.9545238
-924,94.16015567
-924,93.72329872
-924,93.72329872
-875,92.97445882
-777,93.72329872
-875,92.72486171
-924,92.97445882
-924,93.72329872
-924,92.72486171
-826,93.41127324
-875,93.41127324
-826,93.20531478
-875,93.41127324
-826,93.20531478
-924,92.5186039
-875,93.41127324
-875,93.41127324
-875,93.41127324
-924,92.97445882
-924,92.97445882
-875,92.72486171
-924,92.72486171
-875,93.41127324
-924,93.41127324
-972,94.16015567
-875,94.16015567
-826,93.72329872
-875,93.41127324
-924,92.97445882
-875,93.41127324
-924,93.72329872
-875,92.72486171
-826,92.97445882
-875,93.72329872
-875,92.97445882
-924,93.24275529
-875,93.24275529
-875,93.65386966
-924,93.65386966
-924,93.85908808
-924,93.17390751
-875,92.42650751
-826,93.17390751
-826,92.69437947
-875,93.17390751
-924,93.17390751
-924,93.17390751
-875,93.85908808
-875,92.42650751
-875,92.42650751
-875,93.17390751
-875,92.42650751
-924,92.69437947
-875,92.69437947
-924,92.69437947
-826,91.74145476
-875,91.94737276
-875,93.17390751
-972,92.69437947
-924,92.69437947
-826,91.94737276
-924,92.69437947
-826,91.94737276
-924,93.3791995
-875,92.69437947
-875,92.69437947
-875,92.89974505
-875,92.42072469
-924,92.42072469
-924,92.66950311
-924,91.98538186
-875,92.87460756
-875,92.87460756
-924,92.19078573
-826,92.87460756
-875,92.19078573
-875,92.87460756
-924,92.87460756
-826,92.87460756
-924,92.19078573
-875,92.87460756
-826,92.87460756
-924,92.66950311
-875,93.6206646
-826,92.66950311
-875,92.42072469
-924,93.10488479
-826,92.89974505
-826,92.89974505
-875,92.21528553
-924,92.69437947
-875,93.3791995
-875,92.69437947
-924,92.69437947
-924,92.69437947
-875,93.17390751
-875,93.17390751
-826,92.69437947
-826,93.3791995
-924,92.89974505
-875,92.89974505
-875,93.10488479
-826,92.42072469
-924,92.42072469
-826,93.10488479
-875,92.89974505
-875,92.89974505
-924,92.89974505
-826,92.89974505
-777,92.89974505
-875,92.89974505
-777,92.89974505
-875,92.21528553
-972,92.89974505
-875,93.58426565
-875,92.89974505
-875,92.69437947
-924,93.3791995
-924,93.3791995
-826,93.3791995
-924,94.33108507
-826,93.10488479
-826,93.10488479
-875,93.41588683
-924,95.0508103
-826,93.6206646
-924,93.82521649
-875,93.14162757
-875,93.34625307
-875,92.60091596
-924,92.60091596
-875,94.0295425
-924,94.0295425
-826,94.0295425
-826,92.60091596
-924,93.34625307
-924,93.14162757
-924,93.14162757
-924,92.39596377
-924,92.19078573
-875,93.14162757
-875,93.14162757
-924,93.14162757
-875,92.87460756
-924,92.87460756
-924,92.66950311
-826,93.41588683
-924,93.6206646
-924,94.30461402
-875,93.41588683
-826,92.87460756
-924,92.87460756
-875,92.87460756
-875,92.87460756
-826,92.87460756
-875,94.30461402
-924,92.87460756
-972,93.82521649
-875,92.87460756
-875,93.14162757
-924,91.44486786
-875,92.87460756
-875,93.14162757
-875,93.82521649
-826,93.55065271
-826,93.55065271
-826,93.07219699
-924,93.27644437
-875,93.58658679
-924,93.79047213
-924,93.04647821
-924,93.04647821
-875,93.04647821
-924,93.04647821
-924,92.84226611
-924,92.84226611
-826,92.84226611
-875,92.84226611
-924,92.84226611
-826,92.16003581
-875,93.04647821
-875,93.31243392
-875,92.83482975
-924,92.83482975
-924,92.25216125
-875,92.25216125
-924,92.25216125
-972,93.19815513
-924,92.25216125
-924,92.25216125
-826,92.99469126
-875,92.25216125
-875,92.25216125
-826,92.99469126
-924,92.09162208
-924,92.83482975
-875,93.516167
-875,93.516167
-924,93.31243392
-875,92.83482975
-875,92.56883315
-924,91.8872627
-924,91.6206923
-972,92.56883315
-875,92.83482975
-924,93.19815513
-875,92.51779943
-924,92.24495278
-875,92.92464862
-875,92.92464862
-924,92.49210788
-924,91.81245064
-826,92.24495278
-875,91.97952679
-875,91.97952679
-875,92.72133698
-875,91.77566245
-924,92.51779943
-875,92.51779943
-875,92.25216125
-826,92.99469126
-875,92.83482975
-875,92.56883315
-924,91.8872627
-826,92.36454741
-972,93.04647821
-875,92.36454741
-875,92.84226611
-875,92.16003581
-826,92.84226611
-924,92.59417532
-924,93.27644437
-777,91.84995125
-875,93.27644437
-924,92.38962844
-875,91.64507767
-875,92.38962844
-826,92.38962844
-924,92.38962844
-875,92.38962844
-875,92.38962844
-826,92.59417532
-826,93.27644437
-875,92.84226611
-924,92.36454741
-875,92.36454741
-875,92.56883315
-924,92.83482975
-826,92.83482975
-875,92.09162208
-924,92.09162208
-875,92.83482975
-875,92.09162208
-826,92.09162208
-924,92.09162208
-826,92.56883315
-875,91.8872627
-924,92.56883315
-924,92.56883315
-924,92.56883315
-826,92.36454741
-924,92.56883315
-826,92.36454741
-875,92.36454741
-777,93.04647821
-826,93.04647821
-875,92.36454741
-924,92.36454741
-875,92.84226611
-826,92.16003581
-875,92.16003581
-875,92.84226611
-875,92.16003581
-924,92.84226611
-875,92.16003581
-924,92.16003581
-875,92.36454741
-924,91.6206923
-875,92.36454741
-875,93.31243392
-924,92.09162208
-875,92.09162208
-826,92.09162208
-924,92.09162208
-875,91.8872627
-924,92.83482975
-924,92.09162208
-924,92.09162208
-875,92.09162208
-875,92.83482975
-875,92.09162208
-875,92.09162208
-875,92.99469126
-875,92.56883315
-924,91.8872627
-875,92.09162208
-875,91.8872627
-875,92.56883315
-875,92.56883315
-777,92.83482975
-924,93.516167
-875,92.99469126
-924,92.99469126
-826,92.25216125
-875,92.09162208
-924,92.83482975
-924,92.09162208
-875,92.09162208
-875,92.09162208
-826,92.09162208
-875,92.09162208
-924,91.8872627
-875,92.09162208
-875,92.09162208
-875,92.83482975
-826,92.09162208
-826,92.99469126
-826,91.57157223
-875,92.51779943
-875,91.77566245
-875,91.77566245
-826,91.77566245
-875,92.25216125
-875,91.57157223
-924,91.57157223
-924,92.09162208
-924,92.09162208
-826,92.25216125
-972,92.09162208
-875,92.83482975
-924,92.25216125
-826,90.82918073
-777,91.77566245
-875,91.97952679
-875,91.29959755
-875,91.50353557
-875,91.81245064
-972,92.01602661
-875,92.21937669
-875,91.94700087
-924,91.94700087
-924,91.94700087
-875,92.88971976
-972,91.94700087
-875,91.94700087
-826,91.94700087
-924,91.94700087
-875,91.94700087
-924,92.68707468
-924,92.42250086
-875,91.94700087
-924,92.68707468
-875,91.26866317
-972,91.94700087
-875,91.47193475
-924,90.79395716
-826,91.47193475
-875,91.67498043
-924,91.98303587
-875,91.98303587
-972,91.98303587
-924,91.98303587
-875,91.50831361
-826,92.18571943
-875,92.38817707
-924,92.38817707
-875,91.71107091
-924,90.76939437
-875,91.71107091
-972,91.50831361
-972,91.50831361
-875,92.18571943
-826,92.18571943
-875,91.50831361
-972,91.50831361
-972,91.24372381
-875,91.98303587
-875,91.24372381
-875,91.98303587
-924,91.24372381
-875,91.67498043
-875,90.99730245
-875,91.98303587
-875,91.98303587
-924,91.67498043
-972,91.98303587
-875,91.67498043
-875,92.21161566
-826,92.41433447
-875,91.47193475
-875,92.21161566
-875,92.41433447
-826,92.41433447
-924,92.41433447
-875,91.67498043
-924,91.67498043
-875,91.67498043
-875,93.40025181
-826,92.41433447
-826,93.0921389
-924,92.88971976
-875,92.68707468
-924,91.94700087
-826,92.68707468
-972,93.16296759
-875,92.42250086
-777,92.96017029
-972,92.21937669
-875,92.96017029
-826,92.69538427
-972,92.69538427
-875,92.69538427
-924,93.23362133
-875,93.9134054
-875,93.9134054
-875,94.34602686
-924,93.66620417
-924,93.40139309
-875,94.1433417
-972,93.19815513
-875,92.51779943
-875,92.25216125
-875,93.67540728
-875,94.41807586
-826,95.36332728
-875,96.04393698
-826,96.04393698
-875,96.04393698
-777,95.84172613
-875,96.04393698
-924,95.36332728
-826,96.24592184
-826,95.56561184
-875,95.7676704
-875,96.01493984
-826,96.27845479
-924,95.53699148
-875,94.85738021
-875,95.05947722
-826,95.73878877
-875,95.05947722
-875,95.05947722
-924,95.05947722
-875,95.05947722
-826,95.73878877
-875,95.05947722
-826,95.05947722
-777,95.53699148
-826,95.53699148
-875,94.85738021
-826,95.53699148
-875,95.53699148
-777,94.59325015
-875,95.53699148
-875,95.53699148
-875,95.33496819
-875,95.33496819
-875,94.85738021
-875,95.53699148
-826,96.27845479
-826,95.73878877
-875,95.73878877
-826,95.73878877
-875,95.73878877
-826,96.68116938
-875,95.05947722
-826,95.73878877
-728,96.4799251
-875,95.73878877
-875,95.05947722
-875,95.26134824
-875,95.05947722
-875,95.05947722
-826,95.73878877
-826,95.53699148
-777,95.33496819
-924,95.08772082
-875,95.7676704
-875,95.7676704
-875,96.24592184
-875,96.24592184
-826,96.04393698
-826,95.36332728
-875,96.04393698
-875,96.04393698
-875,96.04393698
-826,96.52269629
-875,96.52269629
-924,96.36605451
-875,95.62250303
-826,95.41969597
-875,96.16357434
-875,95.41969597
-875,95.89884832
-826,96.64312001
-826,95.89884832
-826,95.89884832
-826,96.36605451
-826,96.52269629
-875,96.72460745
-875,96.24592184
-826,95.7676704
-875,96.01493984
-875,95.33496819
-826,96.27845479
-875,95.53699148
-875,95.73878877
-826,96.27845479
-826,95.53699148
-875,95.53699148
-875,95.53699148
-826,95.53699148
-826,96.01493984
-826,95.33496819
-875,95.7676704
-826,95.08772082
-777,95.08772082
-875,95.56561184
-924,95.56561184
-777,96.24592184
-826,96.24592184
-826,95.36332728
-826,96.04393698
-826,95.36332728
-875,95.84172613
-826,95.84172613
-777,95.09891892
-875,96.36605451
-826,95.84172613
-875,95.41969597
-924,95.62250303
-875,96.16357434
-826,96.16357434
-826,96.16357434
-875,96.16357434
-826,95.69588897
-875,95.01340399
-826,95.89884832
-875,96.64312001
-875,96.64312001
-875,96.16357434
-875,96.36605451
-826,96.36605451
-875,96.36605451
-875,96.52269629
-826,95.84172613
-826,95.84172613
-875,96.36605451
-875,96.36605451
-826,97.26564218
-826,96.52269629
-875,96.52269629
-875,96.36605451
-875,96.36605451
-826,96.36605451
-924,96.36605451
-875,96.36605451
-875,95.41969597
-826,95.41969597
-826,96.16357434
-924,96.8455265
-924,96.8455265
-826,96.64312001
-826,95.89884832
-875,96.64312001
-875,96.64312001
-875,96.64312001
-826,96.64312001
-924,96.64312001
-826,95.89884832
-875,95.89884832
-875,96.64312001
-875,96.8455265
-826,96.8455265
-826,96.16357434
-777,96.16357434
-777,95.41969597
-875,96.16357434
-826,95.41969597
-826,95.62250303
-924,95.62250303
-826,95.84172613
-826,95.84172613
-826,96.04393698
-826,95.56561184
-875,95.56561184
-875,96.24592184
-875,95.56561184
-875,94.62091327
-826,96.04393698
-972,96.04393698
-826,96.04393698
-826,95.36332728
-826,95.56561184
-875,95.08772082
-875,96.01493984
